aggregate_loss,mean_ciou,conf_loss,avg_pos_conf,avg_neg_conf,class_loss,accuracy,f1,precision,recall
3.3622965443994577,0.8310113380250244,0.06469567265374351,0.5067505724344057,0.5055646961394865,0.6575219652189828,0.6913725087902051,0.6740096565276746,0.7002797646259257,0.6915968792605502
3.0409916430404507,0.84382660589677,0.058858321666000614,0.4909920853745079,0.4918083658640327,0.5819874345436947,0.8039245320679596,0.794641748783224,0.8085295602835837,0.8036996995077296
2.907707281948365,0.8450736012245779,0.05639541619601323,0.48407197566991006,0.484868730722424,0.5514632717952695,0.8367804392044631,0.828639837777031,0.8396765710097094,0.8354677801956061
2.763860824181861,0.8472230314593956,0.053645710841691806,0.47565178347821896,0.47652980444562437,0.5241633744276677,0.8579801628557843,0.8510289248313334,0.8607321862990911,0.8585056856825306
2.619636046517756,0.8543324844329221,0.05097033816335332,0.4683820674407111,0.46784226150856784,0.49380577378666296,0.8852767363365155,0.8804314235557507,0.8864601361805402,0.8880175288759373
2.498261509482395,0.8595657039344105,0.04850414983569755,0.4624462964915739,0.45946886116491564,0.4771421590109463,0.8949469996020661,0.8901399981013408,0.8957854383527677,0.8967696930457648
2.382355293047797,0.8627219262606496,0.0460977944516644,0.4570372556288217,0.45093022512201614,0.46317281469037047,0.8968907093213121,0.8919925653022667,0.8985922247683943,0.898384241166052
2.268456991185846,0.8666479206576794,0.04375043755262784,0.4523189773469446,0.4422260999065086,0.44894670426231087,0.9052944610468278,0.9015501165516375,0.9065075582929215,0.9077692538609451
2.1577129118221325,0.8703572596471334,0.04150036273082506,0.44710947040634846,0.43352487867640443,0.43418588215337994,0.9117386245955226,0.9075292902593046,0.911701574336905,0.9136376650844248
2.057140719644803,0.8727284801989486,0.039352300951314964,0.44090591555403685,0.42484970805571254,0.4257655616375999,0.9067936115678671,0.9026211353558081,0.9076438069900009,0.9083059477806122
1.9504949978946404,0.8769836513856841,0.037304713368364606,0.43573601866505796,0.41619706133386936,0.40666628518874703,0.91701303230409,0.9129375432982153,0.9175231523105463,0.9187983573106209
1.8580547220928152,0.8810749249564824,0.03535259014501196,0.43055963818355136,0.4076130239619419,0.3986778378589047,0.9163832278061834,0.9119558904867863,0.9164099925408328,0.9188316555904281
1.76375860836088,0.8845407525493513,0.03350586632964334,0.4258306048477636,0.3991226464305136,0.38368776576318286,0.9236857281630148,0.9204583707957552,0.9243115153121325,0.9254739114757325
1.6793586574878894,0.8882569182164889,0.03174314112482508,0.42107218821433834,0.39075845904981144,0.37537334864491834,0.9269458699401915,0.923867529823188,0.9270321412751381,0.9291715123210241
1.6022640644889512,0.8890480199425492,0.030021250302362495,0.42307140015040084,0.38262991269224694,0.37065685228076584,0.9263277319323096,0.9228136966906371,0.926050012914121,0.9285635137480844
1.5246907681533977,0.8915171777874339,0.028195543329893928,0.43700083337493756,0.37443900067372016,0.3655419596998962,0.9269822246591789,0.9230933878911748,0.92592497237352,0.9289770018147698
1.4460824396192407,0.8933282073625586,0.026427886077551702,0.4563351614573563,0.3662939678455136,0.35546910916407076,0.9297478484751813,0.9264839372611592,0.9288206750803442,0.9317321868464965
1.3840451160657037,0.8950973976518688,0.02499030525652095,0.45801838059810446,0.35841827345467925,0.354712402902518,0.9287004242126815,0.9256550426622586,0.9283944434640199,0.930979689556221
1.3253653903597402,0.8967111788664477,0.023679354378499114,0.45378586168551366,0.35074410062680156,0.3528091458418114,0.9303394737956852,0.9270470251141104,0.929938503999106,0.9326218612972631
1.2641700770437103,0.8991516917636717,0.022441263976298857,0.4528375724234533,0.34322461434656,0.3448024347322091,0.9316613400305341,0.9287921501481847,0.9313576219273924,0.9350936610685214
1.21441616594177,0.8992498122744538,0.02130074453095288,0.4486966709705562,0.335886551444883,0.34449338472585894,0.9324905463803413,0.9290073221311116,0.9316841934314526,0.9346254715768414
1.165131243848309,0.9006602767202044,0.02023169348701271,0.4461792484693919,0.3287482362534991,0.34177157636155814,0.9357966179325732,0.9323797249449726,0.9352989860422928,0.9371291741029903
1.1157271438038223,0.9019771283844491,0.019212293089767483,0.4452350652197384,0.3217625894497351,0.3359122129598845,0.9370272800366279,0.9340885904918235,0.9358083934337635,0.9398330250140691
1.0738775794653548,0.904055238691802,0.018212495512517864,0.44471277050750796,0.3148887949608445,0.33642561687636635,0.9351929652587019,0.9313914688509397,0.9341655139832352,0.9366447610048902
1.030740610717498,0.9053089379035322,0.017305107811254643,0.44191886633122485,0.3082310857436913,0.33175478350767945,0.9368763395790938,0.9335630824082672,0.9362033660261937,0.9383130989271603
0.9930999739882871,0.9063082805409057,0.016484933519652713,0.44031575859821953,0.3018320243792846,0.3296300593213115,0.939422570122053,0.9362625718420342,0.9385351166034004,0.9411698319398442
0.9555693035273203,0.9075205239028866,0.015712752517415173,0.43711723300189903,0.2956984069236775,0.3257071420396725,0.9409824315387656,0.9385342464195727,0.9415016028334554,0.9426437266782511
0.9255656271251206,0.9070377142978282,0.015006506777147658,0.43534489948929794,0.2897894393230222,0.32562055000939294,0.9395177057673276,0.9355634914441203,0.9375352571296701,0.9408985227602589
0.8935780798651507,0.9085976729278302,0.014362394568091097,0.43321141892487247,0.28412483304841396,0.32193108619898053,0.9443414055451307,0.9420617212079552,0.9441611849238272,0.9458043401919253
0.8680432564818988,0.9090318688002644,0.013779423502033834,0.4291772790176352,0.2787313278495652,0.3224311696295066,0.9443463663203993,0.941893596164109,0.9439894971301789,0.9465413358503857
0.8435021113489098,0.9100678863189468,0.013202215410461743,0.42957656571955194,0.2735153277919873,0.3229261697413995,0.9413868083669279,0.9381172604500412,0.9403313428900828,0.9428374145487788
0.8192437294217727,0.9094805567944585,0.012707972041366438,0.4266930375107374,0.2685698890911343,0.3203945686061357,0.9455847451023931,0.9430926077209506,0.94569699768007,0.9467303836281007
0.7972377729170099,0.9113313981757538,0.012245977196612003,0.425088196634427,0.2638787834095381,0.31942919536759345,0.942752089720987,0.9399471987683621,0.9424796658883228,0.9444095644304764
0.7828786824781871,0.9105220011009789,0.011829417349316208,0.4215517432726535,0.25946106794978313,0.32382036591928026,0.9406566164093406,0.9378602779744225,0.9405158485177453,0.9426819895783288
0.7559764803070385,0.910141307668588,0.011411587449264338,0.42197349672669826,0.2552201059163642,0.31424721911600795,0.9470127226511238,0.9445078127203147,0.9467154849481524,0.948617439842069
0.7399791101204983,0.9119309928921078,0.011046317929267574,0.4210377068249223,0.2512351122918407,0.31491813158354,0.9441422263402678,0.941120866893029,0.9433814865590743,0.9463018247882222
0.7259327637166094,0.9118549896474553,0.010728882251249756,0.4192613191723418,0.2475295121880742,0.31493865432300916,0.9465605453623821,0.9438144375307285,0.9464651531319395,0.9474282659021656
0.7188798699182333,0.9115038495702844,0.010428582726180854,0.41690572712224777,0.24400573016441976,0.32174805075544677,0.9412738538804123,0.9379077303080107,0.9397330448662821,0.9442304284201158
0.6980147294162473,0.9119468203832192,0.010139947941549177,0.41686764589904535,0.2407068124239388,0.3131700203181132,0.9481947339625635,0.9458317844627531,0.9478687740021643,0.9500741518768173
0.6864709024576795,0.9129765392169099,0.009903616207904623,0.4162523451027592,0.23761784938192848,0.31237273112809955,0.9505417856792742,0.948476694448154,0.9502936246580801,0.9523861357218582
0.6738812969517465,0.9130907913356303,0.009641377981016058,0.4147424064960679,0.2346788249730655,0.3108122025926907,0.9487905507095084,0.946639552560948,0.9481990472292549,0.9506851096577561
0.6642121303941786,0.9135784281488137,0.009446761894913523,0.41439463011280353,0.23195743087128673,0.3100492040725919,0.9508503679545661,0.9487057444947411,0.9502479059750201,0.9529663722726613
0.6572425030555922,0.9131578955658519,0.009249000690070933,0.4138417701489737,0.22941537741635684,0.31187351708559624,0.948059001042478,0.9454730168178807,0.9478362800641251,0.9497983992034611
0.6484427037312812,0.9141939254765654,0.009079336309549477,0.41247244755324625,0.22704075591773104,0.3110339020177259,0.9479586777745166,0.9451465966393814,0.9466251777699319,0.9501295225583443
0.6415751447382658,0.9140357112966451,0.008934078382046517,0.4107073357271165,0.2248398580194748,0.31084683872887364,0.9494502699762474,0.9470099317836683,0.9490007268412786,0.9511464007508257
0.6348929024234259,0.9123924395063076,0.008787514101809906,0.4095150605612193,0.22275870342025234,0.31027161004821857,0.9480716396213698,0.9454580827224371,0.9472568342816088,0.9497311011097955
0.628145977393868,0.9147450926992083,0.008635895205917688,0.409723412207107,0.22082237671433447,0.31057905334070385,0.948336896573303,0.9457633276025635,0.9477412460664546,0.9501938608496161
0.6227243582612461,0.9141878425255678,0.008507647744421537,0.409283992504746,0.21899355676575624,0.310862855608111,0.9468297397531837,0.9441161662160019,0.9457149615097484,0.9491830719402411
0.6152926505226449,0.9143055842299647,0.00839940722890941,0.408000528991632,0.21731938137528828,0.30816082840727776,0.9510794924280065,0.9486147900836905,0.9498986894219678,0.9533048044551072
0.613143536847891,0.9154628573619213,0.00828440924562335,0.40905769046434387,0.21574059046830507,0.311515841005799,0.9468162569714065,0.9440959176340123,0.9462215820644103,0.9484106024687958
0.6033084540023016,0.9146382942846961,0.00820197884867102,0.40656333785388893,0.214281563599085,0.30495096105582925,0.9520656728394435,0.9497277714302165,0.9515356919944795,0.9537526152439173
0.599819564942232,0.9149634099703065,0.00809351260344981,0.40804834366868875,0.2129646619826657,0.3065258865452714,0.9498600513852337,0.9475492445024175,0.9494549745356201,0.9514237106579185
0.5955665474085465,0.9159722209898471,0.008013710540021639,0.4093639850104388,0.21177083399799684,0.3062237718260984,0.9497286789903955,0.9473153748146025,0.9494476783288714,0.9511416608318719
0.5931447532373603,0.9151945050639388,0.007941110544482762,0.4072110933792551,0.2106935907014456,0.3066419090601997,0.949239997309475,0.946403617345638,0.9476085104001829,0.951222054417977
0.5868708273184666,0.9165086749288224,0.007896927419787468,0.4068326409842141,0.20967535999734785,0.30319962025815267,0.950888193838079,0.9486881723334202,0.9508270927970947,0.9520578620041231
0.5846883868126524,0.9159562778227104,0.007803088693345077,0.40939773816320885,0.2088536528223979,0.3042597864143217,0.9494225311707193,0.9463585078834739,0.9479897250010867,0.9508294186888918
0.5830696619970277,0.9158509762836079,0.007758002994658865,0.4074485894945479,0.2080440366595881,0.30496656300685665,0.9512507206976034,0.9488978187812165,0.9509507701117537,0.9532786127380599
0.5795110782089922,0.9159756849721536,0.007703836026355063,0.40884621221175316,0.2073555672189214,0.3036602543494138,0.9501824835852248,0.9479943523675788,0.948962269568169,0.9526196326746101
0.5762217184624716,0.9158756660227106,0.00771324121860525,0.40589526175326107,0.2068657633877293,0.3010123232283543,0.9550944874634881,0.9527147277832795,0.9535099500674274,0.9567885681312511
0.5789194388180664,0.9153791712116949,0.007683873785454836,0.4058956908145307,0.20649170471016076,0.30538200351483225,0.9511087347283221,0.9480297551685696,0.9505684045620643,0.9518269801517775
0.574375864924844,0.91651403263877,0.007658038568391732,0.40683612370818756,0.20614738736775334,0.30246887391887567,0.9507916997714426,0.9484919347696582,0.9502058706969817,0.9519952571281609
0.5715840190034551,0.9162066149752569,0.007612633667694235,0.40918674563214547,0.20585110688844505,0.3007904060722626,0.953462978920637,0.9510805665573318,0.9524306093742299,0.9558647975002029
0.5703859587305602,0.9165033705762979,0.0075947304885943265,0.4104376301118185,0.20561055885147803,0.3008443602837647,0.9531652899938737,0.9509046186417043,0.9531738026143042,0.9535426106334123
0.5714440104580414,0.9160299326238769,0.00758423240610504,0.40829508475114396,0.20540544974435226,0.3024247872972819,0.9528861964949851,0.950974408262413,0.9524603076115344,0.9549650801411771
0.5703687054902006,0.9168550938982323,0.007597570939636002,0.4088738628781537,0.2053499983245974,0.3017034434627011,0.9526139620750889,0.9500754950943826,0.9519626552466339,0.9533977810380475
0.5670314981150878,0.9164182641047384,0.0075924508269601,0.40853032605447304,0.20527135096874438,0.2981627297514082,0.9540387923148966,0.9519658757008961,0.9532423864718915,0.9556714208042482
0.5657757227261041,0.9170769420276393,0.007580119556398531,0.40911525185779996,0.2051507023857631,0.297207477473721,0.9550766213273868,0.9530699749716848,0.9544818828476795,0.9566365733666752
0.5705489735935153,0.9163468381793227,0.007588098977798038,0.4075871265886986,0.20512339897786638,0.30207700418033123,0.9529754385597247,0.9510189497004639,0.9522837117144205,0.9548618224272015
