aggregate_loss,segment_loss,obj_loss,noobj_loss,class_loss,accuracy,f1,precision,recall
3.180616759118579,0.001124977782623434,0.15471080859886507,21.429413992261136,0.3897620541235757,0.9390197327380037,0.9361451423994542,0.9387524233159221,0.9408989804998823
3.1257416520799914,0.0010277908159113144,0.14415098905252913,21.37381365942577,0.38155219384602146,0.9369385831508736,0.9351929877652795,0.9363953316747409,0.9403256259358236
3.0346126641545976,0.0010283336688723741,0.13869958683582284,21.364906871129595,0.36450520181466656,0.9416614668108627,0.9401644232518738,0.9409046742333402,0.943945698522798
2.9978077014287314,0.0010112786560692634,0.13469108436367522,21.389666156163294,0.35771536448645214,0.9586059809841221,0.9570962680429127,0.9580579531395057,0.9590267133214911
3.0047281015486944,0.0010747158344562946,0.136319718175819,21.357399652874655,0.35903294408132164,0.9695011053644906,0.96775308018071,0.9700050009753025,0.9690415473661083
2.9934500001725692,0.0010618326376147925,0.13324658332082137,21.360089657798643,0.35737793407742935,0.9708672089083011,0.9678805112626238,0.9696429681703609,0.9698065295925755
2.981684554190863,0.0011159990702123781,0.13380692731071675,21.348316851116362,0.3549763439666658,0.9745625302721641,0.9725745431179587,0.9732334975328528,0.9751893555902381
2.967648772966294,0.0010864088724788633,0.13104281151696803,21.357348040928915,0.3526612860815866,0.972956775839464,0.971126613492706,0.9739089567787375,0.9718663513902223
2.937512420472645,0.0010700029746485162,0.12705923686365758,21.358711734650626,0.3474334946700506,0.9789919098866913,0.9778887897806955,0.9788025018720686,0.9788593026740292
2.902966062227885,0.0011093504468186034,0.12013933763447557,21.34965135937645,0.34195946086020707,0.9831145130034594,0.9827006160797727,0.9837455911289392,0.9834465100442118
2.9218797002519885,0.0010749744101231625,0.12443648843419929,21.340108530861997,0.34501255764847716,0.9815608787986038,0.9806676966598276,0.9809900625035747,0.9826762035837115
2.88671158041273,0.0010732863221915429,0.11968164188863104,21.371986828153098,0.33861281403473437,0.9873594963596862,0.9866020057105537,0.987782689566842,0.9877443803784797
2.8901000760850453,0.0011468616048371167,0.11427166728147616,21.381104363335503,0.340207758640486,0.9850037021463548,0.9837629374460406,0.9833234621845388,0.9868799283641538
2.871516363961356,0.0011991805866793063,0.11671449483135746,21.311201209113715,0.3366491669227206,0.9885076599512927,0.988030534646088,0.9886736246557677,0.9883641529649936
2.850731991586231,0.0010959938291408536,0.1114497548606734,21.352671706487254,0.33323372190906886,0.9921298891764672,0.9918336515174279,0.9915598627356288,0.9929045696387782
2.8557935442243294,0.0010639207685017027,0.11630621265679124,21.343976005675305,0.33339375517671066,0.9904284631469459,0.9899240566834973,0.9900374226115976,0.9908939739863559
2.8461903901327226,0.001022759781104498,0.11169860925846954,21.370205213153174,0.33217352037391956,0.9921046461497711,0.9917925068238448,0.9918331671288836,0.992513606149258
2.8243902921676636,0.000994294291486435,0.10981246577723631,21.360706155262303,0.3283141934209399,0.9848689288097774,0.9845369498819696,0.9850289869616085,0.9846963701305442
2.8390658753258844,0.0010082978810209574,0.10528388334667342,21.373074471004426,0.33201733657291965,0.9895407746059259,0.9866941465644782,0.9874583939373409,0.9872724724440417
2.826612699599493,0.0010627261261337453,0.10625002679917664,21.36734832279266,0.32933630214797127,0.9928200433298779,0.9923608046454152,0.9921656667035743,0.9931629442470902
2.8231449354262588,0.0010026316775197516,0.11115376409217126,21.37016942009093,0.3276938819696032,0.9951869581036253,0.9949463153381058,0.9950812839380773,0.995329013501283
2.819728005500067,0.0009964758212426825,0.10909214699160427,21.352479397304467,0.3276058842265415,0.9942911809965077,0.9940675263624094,0.9940574896107114,0.9945766137532323
2.8113788139252436,0.0009946457309221535,0.10751616812148501,21.34824852716356,0.32629537511439555,0.9954989090282205,0.9953303360680217,0.995129189442332,0.9959011106350969
2.807977965899876,0.0009427907411846384,0.1035687378127246,21.385556402660555,0.32608346570105784,0.9946682518747182,0.9943211391416669,0.9943406117021547,0.9946916639820781
2.8046238592692787,0.0009543127461732919,0.10650442577233273,21.353188423883342,0.3251376726797649,0.9962871419075927,0.9960966456196296,0.9959068838339032,0.9965393166461101
2.8064655235835487,0.0009668247108089013,0.10315032213342389,21.358682655152815,0.3261093658114236,0.9943029867613241,0.9941200570374451,0.9943713812015085,0.9942867228033272
