aggregate_loss,mean_ciou,conf_loss,class_loss,accuracy,f1,precision,recall
0.6831866389229186,0.915783752051611,0.45301122608638944,0.29191974792925135,0.8850914507795344,0.8811880605218462,0.8875882235258887,0.886882641125204
0.6826760130269188,0.9173370017891838,0.4510969959554218,0.29783347157377094,0.873063791641089,0.8684363340448321,0.8774784548942343,0.874675465591827
0.6456038497743154,0.9175872930458613,0.4274152641495069,0.27155310639535035,0.892160246547978,0.8892392873524975,0.8942106922962214,0.8947540893692998
0.6548364801066261,0.9187816622711362,0.42762666467636345,0.2919843273739966,0.8799142741254788,0.8745587782851689,0.8807639948418443,0.8839680487118796
0.647778346425011,0.9189206716560181,0.4300924657829225,0.2732144477111953,0.8840203134578942,0.8790822051688726,0.8875833874683501,0.8850191621735246
0.6570533145041694,0.9199004315194628,0.43301734694885824,0.28787416385279757,0.8804072078567975,0.8765219169198044,0.8840924347763714,0.8813445293133658
0.6275849746806281,0.9230035046736401,0.4191177923764501,0.2629426837203995,0.8973680047488429,0.8937541102407596,0.8989229349941189,0.8966622983775816
0.6180388920363927,0.9223787013500456,0.4110234436534699,0.2587895847945695,0.8941587202965408,0.8912038519397397,0.8973861302326868,0.8970045746859557
0.6235273366882689,0.9226749288657355,0.41397135030655635,0.26446313013337425,0.8946490782785702,0.8898904140910205,0.898394759368412,0.8972806893778763
0.6152002669516063,0.9212839068874483,0.4106904226872656,0.25158879388537675,0.8936020114123179,0.8868124126665451,0.8933832863694442,0.8923827241207014
0.6287499559777124,0.9225857111196669,0.4166200708538767,0.2694325138563438,0.8902323751725787,0.886677912551235,0.8921887411790455,0.8932768085019858
0.6226421949409302,0.9235187551331898,0.41666381959877313,0.2589955687345493,0.8918462920720502,0.8880701248225406,0.8939968012680344,0.8966755783342772
0.587108899440084,0.9265028063266998,0.39838884345122755,0.23044694382106026,0.9096281709460049,0.9069251235913045,0.9124802607085204,0.9116784116694444
0.596609610886801,0.9224953736577715,0.4023239331112966,0.23789817242631836,0.900017166733259,0.8967741674528278,0.8999362081327505,0.9025604689676356
0.5840246280034382,0.9260706414305975,0.3933761577521052,0.23343945197790628,0.9082589361823543,0.9049467347112605,0.9090125151358769,0.9089157745166265
0.5726746114946548,0.928503007169754,0.3869396963762859,0.228477032145574,0.9078745835448323,0.9047198469062219,0.9104034749895245,0.9118168319977827
0.5700539144731702,0.9272873628707159,0.38418309922729205,0.2263175498043734,0.914680703124837,0.9110067351869487,0.9159081483860422,0.9149976888093134
0.5601846213851653,0.9287971934628865,0.37995304368318067,0.21805871471703525,0.9159744155406193,0.9131318590433577,0.9172988688158752,0.9158436221802075
0.5583087887082783,0.9288435904752641,0.3782782552261202,0.21774941786295837,0.9202493719592354,0.9162802727742327,0.9191624812596769,0.9247792143019525
0.5593682378530501,0.928604695059004,0.38025988934058996,0.21542726340334098,0.9104035614502042,0.9063229694644274,0.9096783667144561,0.9113437708724635
0.5454669545094173,0.9316293682370868,0.3722982524879396,0.20959727730720293,0.9206170967339162,0.9163626859835452,0.9189123418492539,0.9267611870210357
0.5275906821091968,0.9334131441419085,0.361228807578011,0.19955114859141532,0.9230941369901206,0.9200922447163324,0.9259056308433976,0.9218855394398979
0.524569259512992,0.9333928903890036,0.3632978599459405,0.18932968337783626,0.9308582568830218,0.928690090816469,0.9314382658451466,0.9325850879356767
0.5060596827949797,0.9332581119877952,0.3545992330662788,0.1694381791684363,0.9371179680023064,0.9351575411663052,0.9376046293688232,0.9380116828409044
0.508555748632976,0.9336544824024987,0.35198196816065946,0.1831975300751981,0.9319209691916631,0.9295981970397388,0.9321372917976887,0.9346118959952013
0.4967317652134668,0.9339766980163634,0.3426466609040897,0.18513505582860304,0.9260660414458022,0.9238422157842546,0.9259754482611393,0.9267039192346486
0.506375009814898,0.9319744081724259,0.34846640922247424,0.17976707895655947,0.9244660978344005,0.9211696477468102,0.9218064216024869,0.927837835253635
0.4860848018101283,0.9350948835176137,0.33801281877926415,0.16633474403652285,0.9360639530182746,0.9339542850822293,0.9372596935729725,0.9363256544903515
0.47345432568164103,0.9373953290401944,0.33406891271708505,0.15356248117972252,0.9375964117334407,0.9347113428570424,0.9362746030573127,0.9400120836806782
0.465276327871141,0.9378387875973234,0.3311006198563273,0.14402996035688187,0.9428798164793829,0.9417749879148593,0.9446261127053415,0.9439494660946861
0.45288786575907763,0.9390982058313159,0.3249079110840011,0.13415727008222825,0.9509474355891777,0.9495555101124561,0.9507322860473559,0.9520602393410592
0.45185075203577696,0.9398999734530373,0.3228350852926571,0.13783221283284502,0.9436401350966588,0.9416399985528514,0.9422143791357671,0.9454292563861459
0.45055085065818967,0.939923618521009,0.322309796890569,0.1363302791594631,0.9474127028113956,0.9457280587904123,0.9472325048239068,0.9494981355044966
0.43041901219458806,0.9421358784985918,0.31240717806513346,0.12278480804155743,0.954222389681161,0.9533093700077833,0.9545599625479304,0.9567166144785038
0.4229543230363301,0.9414336000170028,0.3095337405564293,0.10970923811703594,0.9617981825214486,0.9605685467270616,0.961219525596608,0.9623079310461932
0.4231873935177212,0.942846466388021,0.30688144408521195,0.11973372524482241,0.9549456213874804,0.9528321324528686,0.9534395459919884,0.9585470552444095
0.4195067946399961,0.9428100415638513,0.3060625446221185,0.11250944629714396,0.9568307412903871,0.9556304860178854,0.9567954612235364,0.9581661230356241
0.4167109273728869,0.9432319237126244,0.30459150269864094,0.11070356621880025,0.9626465061740771,0.9615849290271222,0.962171355803944,0.9644189815208462
0.40907836740925213,0.9441526886962712,0.30173837440827533,0.10298621667999894,0.9647946871245786,0.9639420071861133,0.9648117688029426,0.9656143893186213
0.40581276658035476,0.9442764785554677,0.29981815714448223,0.10054302640087877,0.9649661313601453,0.963826071815722,0.9642819591230694,0.9666838654293289
0.7000743675799597,0.9136954361484164,0.4522545821373426,0.3230319014262586,0.8634852472120336,0.8578249001210938,0.8668725136520392,0.8639113335956529
0.6978927339826311,0.9187793854683164,0.4568305895442056,0.3196845331953631,0.8727845039131604,0.8673508736926233,0.8707371944089753,0.8732397740035812
0.6709608705270858,0.9218174621226294,0.43671169581394353,0.31213467710074916,0.8642895009118672,0.859780995312551,0.8682772242972988,0.8700202268025119
0.6377015681493851,0.9230935899984268,0.4276995009609631,0.26619264459799197,0.8950426332441368,0.8911514194819142,0.8978366076937153,0.896421437510547
0.6286194033565975,0.9234670797983805,0.4168143303148331,0.2705456184903307,0.8883070590858236,0.8823906116573477,0.8889248930937691,0.88764293382383
0.6514546402863092,0.9230475766318186,0.4332158220192743,0.28257415408179876,0.8858763618361792,0.8812144561765244,0.8879817186880092,0.8862995275192039
0.6384090738637107,0.9238175257803902,0.42796556545155406,0.268523399969415,0.8848294268397136,0.881275491998779,0.8865479708667414,0.8889544025657901
0.6329080632754736,0.9243009672278449,0.42262670788026996,0.26916596121967784,0.8891923870483961,0.8849962537407321,0.8933713259881368,0.8899460204263028
0.596498266572044,0.9283663242582292,0.4061166347255782,0.24140915981150185,0.9089129159699688,0.9044995244060514,0.9071597451274668,0.9117978335629896
0.6447054318019322,0.9230328344163443,0.43014899026306835,0.2751798884617905,0.883446211315246,0.8772568139391858,0.8814881271643644,0.8840455287402876
0.7321471174558003,0.922462445875955,0.4782386772216312,0.35274330461545605,0.8502992585620294,0.8441327972300829,0.8553264104945119,0.8510822129369241
0.670051153217043,0.9244539865425655,0.4472406659097898,0.29453033888860347,0.8802046414118088,0.8736367937842653,0.8803320355269108,0.8806361179894715
0.6568576920600163,0.9238138492145237,0.4389479400383102,0.2834485655739194,0.8811113935045887,0.8745745441694541,0.8842183384681047,0.8798179758538676
0.6382035854316895,0.9222403277480412,0.42900038877176866,0.2628883746275234,0.8889997128665587,0.8840220990607316,0.8897257801465038,0.8907032824552207
0.6264662905817944,0.9249102326612623,0.4242617267937887,0.25423089086654643,0.8984522497198563,0.8949040223699485,0.9010507848835329,0.8998937354226795
0.6199614249524616,0.9258559138055832,0.4174877336573979,0.25666049986131606,0.8961108758517768,0.892594708079826,0.8980835994856603,0.899051012847464
0.6234433196839831,0.9258854261466435,0.42291598199378866,0.25282683412707047,0.8989517780788305,0.8944318462695897,0.9031250116124601,0.8982592349455958
0.6315407682032813,0.9278345259409101,0.4236024501068251,0.27154699996823356,0.890657593012696,0.8827884217612335,0.8888917656712185,0.8870023057134937
0.6073537412143889,0.928124366771607,0.4151404268211788,0.24067662567609835,0.8989422253793584,0.8953205591542297,0.900834761888956,0.9019973005650012
0.6165743399234046,0.9275066597121105,0.41792257898856716,0.2523181176493093,0.8988930313478095,0.8950585758437468,0.8998709604684458,0.899538053414332
0.6180259173824674,0.9279606356507256,0.41691655476414974,0.25814128693725374,0.8965720654363386,0.8926029066428108,0.8996270944768102,0.9002869340681422
0.5883338671355023,0.9296775715691704,0.40139930151284686,0.23322550164506076,0.9091189027822923,0.9066647812372381,0.9096352991790922,0.9123642499686364
0.5972285533235187,0.9301030543588454,0.4076229654370794,0.24370036529938854,0.9046485567373234,0.899125550295586,0.902309697087004,0.9043517307076602
0.6125063342707499,0.9295327720187959,0.4109622892879305,0.26215490703249267,0.8902177323750539,0.8851118163553547,0.8941340007880304,0.8916243064367709
0.6059539353563672,0.9291666817097438,0.41236493842942384,0.2455126247886154,0.9023648504687917,0.896902660987626,0.9036783742904987,0.901871115005443
0.5909949526900338,0.9319827977627041,0.40571360905019077,0.23452950671078668,0.9082903724049936,0.9040148346966097,0.9104296038134017,0.9098480739285237
0.6059324514298212,0.9267347677359503,0.40974819577402544,0.2458393118447728,0.9034270738831386,0.8972393518419454,0.9012490366976105,0.9009131259539728
0.6199473923160916,0.9276859906930773,0.4164345525796452,0.2623989453450555,0.8925419080638334,0.8870417134563745,0.8919413041168588,0.892415339597321
0.5896405286732174,0.9311740095653233,0.4040377134132007,0.23355488102173527,0.8980826472708047,0.8929299654314914,0.9000046479223398,0.8971562099008177
0.6351758284228189,0.9292232403679499,0.4236820272746541,0.2814354001884423,0.8875219053903625,0.8768681561399906,0.8828548168263357,0.8828109249488542
0.6013656081188296,0.9313190976778666,0.40954009479000447,0.24629047306047552,0.9004622876074184,0.894945193529772,0.899706296020965,0.9009663419049015
0.57939113676548,0.9330161753154935,0.4003614387105382,0.22409295127357517,0.9135414708541126,0.9101723400093724,0.9138756411516068,0.9170404296923191
0.5967277302628474,0.9315251523540131,0.4071766627686364,0.24215369387381963,0.9038823239902094,0.8999409760957146,0.904737631598542,0.9056014362751849
0.5706247098389127,0.9328602202354915,0.39553396947800157,0.2159031181862312,0.9152038678674645,0.9115674219888401,0.9143013735979354,0.9167535862924552
0.5715355433168864,0.9328674995709976,0.3920406476845815,0.22472597727005092,0.911568167721266,0.9088501759757157,0.9135741405494177,0.9143409272748447
0.5616133830377034,0.9344931850357661,0.38680910945884756,0.21859608827129243,0.9101761865672277,0.9063690415970309,0.9101096991421629,0.9129617692390779
0.5552819427989779,0.9339197500357551,0.3844541712176232,0.20949620505174,0.922586073824259,0.9199737699943321,0.9229608679514433,0.9249684946530262
0.5584121275515784,0.9351149981930141,0.3848217141533656,0.21741199392884497,0.9132809540593378,0.9100745997658052,0.9150362334553257,0.9158271887100246
0.5702879790748868,0.9317191995325543,0.39047568930046905,0.2230641570326591,0.9067124134004884,0.903381436080341,0.9072432444033958,0.9097610568158885
0.550163684146745,0.9356067090753525,0.3821682953645312,0.20720534545502495,0.9213760531189793,0.9186127124243555,0.9219025973829322,0.9222159055348974
0.5470003670170194,0.935476724117521,0.38102411289536764,0.20290710638824203,0.9210395605972874,0.916728094495011,0.9228049826426405,0.9194013780233161
0.5490028446628934,0.9347001233744242,0.3787878721006332,0.2098313406523731,0.9187782186781772,0.9139246944606225,0.9178997732842304,0.9174608320232122
0.5572926423379354,0.9374046671012091,0.3872311567030256,0.21493346684627115,0.9155688598136614,0.9105876412791186,0.9130482700834882,0.9165724562124191
0.5543671342588605,0.9357507025438642,0.38149030613047735,0.21725621633231637,0.9143425437618056,0.9112646754201916,0.915124191809339,0.9166549992032013
0.5487609675952367,0.937282209121992,0.3806419772288156,0.21509127015809687,0.9127220552235712,0.9093604829782824,0.9125747107098292,0.9151687827582169
0.5356214408363614,0.9375892716740805,0.3705390398464505,0.2053444670690667,0.9183270765266938,0.9141714209279589,0.9194627263708743,0.9181807154421393
0.5296180177302587,0.9375636828324146,0.37054339394209873,0.19327771351746625,0.9278070741587583,0.9248294131226501,0.9286612834520385,0.9288441105489897
0.5210910858142943,0.9372720737305897,0.3649827263184956,0.18676194569302926,0.9243717772661314,0.9216789674894182,0.9243516006457202,0.9260857515489701
0.5440981451954161,0.9349905900538916,0.3750392450463204,0.20810011008547408,0.9175111834436975,0.9142601947260401,0.9186225516613706,0.9184304295914935
0.5283100505669911,0.9376901719305252,0.3656319618698151,0.20073762685356156,0.9254594315060464,0.9214392531056752,0.9231840709800996,0.9282561112240088
0.5357968793028878,0.936577940744067,0.3736972456413602,0.19735627914113663,0.9241503612710213,0.9201928672910716,0.9266029720038413,0.922916690018413
0.5232557540848142,0.9374249307882215,0.362424031254791,0.19651439987004743,0.9230732516116297,0.9199292266840847,0.9226225863056708,0.9262497609337471
0.49785779487519033,0.9377712971634337,0.3516423018678786,0.16797462803503826,0.9405034537343084,0.9389579814072441,0.942413266140754,0.9406450959453582
0.5117078196434749,0.9375681276359255,0.35628730058670044,0.18597836069585313,0.9297649798490398,0.9269523726830184,0.9307904536174354,0.9297350819002048
0.499585496527808,0.9378216725493235,0.3478145630113663,0.17918624940313516,0.9345646151688997,0.932802607845049,0.9348171538286371,0.9361844483464381
0.49111619520755045,0.9391013549433815,0.3463597082429462,0.16771671808664756,0.9366652125519491,0.9344083191567005,0.9355632595062583,0.9386141863333362
0.5010015808400654,0.938595719280697,0.3527009620789498,0.1737937200666656,0.9352307448812471,0.933411290432779,0.9364396111229295,0.9367874370294544
0.5092693467934927,0.9375307966792392,0.3535210277353014,0.18655929726637197,0.9227809221691538,0.916659326091948,0.9187442422592795,0.9230499113611903
0.49643781781196594,0.9386992624827792,0.34961624869278507,0.1710427093452641,0.9358244179034932,0.9339169557945081,0.937235380208594,0.9361344850061338
0.49857871731122333,0.9397991644957706,0.3497420233629998,0.1772727475812038,0.9313099752710136,0.9292338903387873,0.9323792738786106,0.9337130903047335
0.4868085008291971,0.9414690567387475,0.34193381613918716,0.17268849409643625,0.9371227612423499,0.9336527698510951,0.9369434106328092,0.9380560682366468
0.500045791977928,0.9404447168584853,0.349105450487326,0.18277116193221737,0.9300664805881271,0.9245559498059341,0.9287774189666841,0.9285070312394832
0.49635170187268945,0.9382262456984746,0.3495264611546956,0.17010401337156217,0.9418551204929015,0.9397255539168038,0.9436624666958626,0.9421596120801335
0.47480093155588415,0.9411148476222203,0.33983186348563144,0.1521688297405721,0.9437845244257286,0.9420207412662522,0.9459550103443707,0.943422919784598
0.46778325239817303,0.9423439914271946,0.33583825412723767,0.1500422905290699,0.9434194909811376,0.9413527104273083,0.9432678574834276,0.9448586008055012
0.4746115221863701,0.9415339486939566,0.33330769777771024,0.1656765404290387,0.9367124799662929,0.9342758418268526,0.9358370903706734,0.9396900546513243
0.4893367616903214,0.9409066703584458,0.3463656017704615,0.1677566775017314,0.9384285876286858,0.9354787520737331,0.9378823513050373,0.9403498273812047
0.46895915056977966,0.9426862233214909,0.3333181203121231,0.15665548902359747,0.9438725867895664,0.9413430068163324,0.9431736720354207,0.945253160561504
0.4787092542364485,0.9405872760311007,0.33868340237273103,0.16122724903777005,0.940314703995311,0.9383482272775566,0.940778854824415,0.9414974825612853
0.46401171670073554,0.9412873235959858,0.33222871995161446,0.14614160253947217,0.9505515278546772,0.9492233523251088,0.9528706167119149,0.949495962652172
0.4678604581526347,0.9407246373002491,0.3330647563413969,0.15104165091548882,0.9415954811094559,0.9392796217907388,0.9423153638616624,0.9419112362207135
0.46340949123813985,0.9427576358356176,0.32982334281717024,0.1526885406143727,0.9465562682663792,0.9447355989626663,0.9464956055480565,0.9500261743378259
0.4513167965979804,0.9440040082212477,0.3235494263824961,0.14354370151173385,0.9467337044443134,0.9441398162443264,0.9461817150147533,0.9480216966665667
0.4514281714246387,0.9433753055239479,0.32268483239033857,0.14423822812248202,0.9486656510958419,0.9471070981707228,0.9491578763949002,0.950473525562631
0.4393417792660849,0.9432574051713188,0.3120948011794734,0.14100968685566576,0.9485325402641617,0.945904307536462,0.9488440205000505,0.9482297228995219
0.44727380148002066,0.9428020710982974,0.3192882479892836,0.14157618528291108,0.949679577508106,0.948333367230672,0.9515078728274712,0.9505846824090571
0.44520736024493257,0.9445454445150162,0.3158342069576657,0.1478381320678939,0.9433190840197891,0.9402475739469565,0.9427840756392789,0.9453414488075852
0.42789382877803966,0.9451181746664502,0.3099487447549426,0.1261274150853592,0.958330176443838,0.9570093565220421,0.9592320686127984,0.958096734273369
0.4404804926543009,0.9450606542920309,0.31408953643034376,0.14290413937147053,0.9499689518712952,0.9463223615045777,0.9483532766121433,0.9498371785715586
0.43219239229247675,0.943947000635995,0.31128400948549084,0.1297116619460876,0.9525678628938468,0.9487827664874713,0.9498943188183461,0.9514327992741033
0.42473081250985467,0.944974221407421,0.3033620651870493,0.13268683271829984,0.9469251983299156,0.944893403333396,0.946996199808163,0.9497005186740054
0.4367583699169613,0.9440572791629368,0.30741330933949307,0.14680557814796294,0.9447564617740757,0.9415122646300927,0.9439635427174567,0.9480276989507228
0.43093626343068636,0.9440647505578541,0.3067533054522106,0.13649631817899055,0.9541710755073436,0.9503895976446138,0.9523058222877406,0.9527781150460684
0.4277214180855525,0.9451053554103488,0.3062378570200905,0.133178725868227,0.951265285682789,0.9496264856854499,0.9524027870780326,0.9517796098694241
0.41470072666804,0.9452412374435909,0.2989802407839942,0.121924309496073,0.9567324541140864,0.955048483950859,0.9567783935478384,0.957667607784524
0.4040712785153162,0.9464035483579789,0.29271579315028484,0.11735634992475666,0.9618934740932302,0.9604935857147774,0.9631272649204308,0.9609604165250476
0.40789428282351725,0.9459731290264737,0.29453813911430415,0.1186593983965438,0.9588932910215598,0.957415733632095,0.9588255663363271,0.9605253303374942
0.41355981358460014,0.9468866624529398,0.2967181480120099,0.12745752354108153,0.9582566798053388,0.9546172131054254,0.9564485633833822,0.95645224389125
0.4038631192275455,0.9462944628700377,0.29368514141866137,0.11294572559806211,0.9608355877120022,0.959327223523653,0.9602940999380187,0.9619673687668443
0.40045571469125296,0.9479131679686289,0.2911541172791095,0.11443036739226611,0.9596565360584748,0.9584541029208586,0.9587831805229481,0.9607645771388059
0.4062312280847913,0.9469712168451342,0.294426016923454,0.11755370406345242,0.9602299650749749,0.9589751311794509,0.9599967698271185,0.9612859481543181
0.39062810582774027,0.9476581291546899,0.28671931954366825,0.10313464315711618,0.9630207936028898,0.9618367561872334,0.9634474141588795,0.9630989137678253
0.38670557524476723,0.9481194024048153,0.28632739824908116,0.09699596580494904,0.9693869216042852,0.9684972057726662,0.9701173236576083,0.968996323083132
0.3855285935458684,0.9489062622426049,0.28080632933785044,0.10725785855532788,0.9667082888828294,0.965125248976936,0.9659942395416217,0.967363701126539
0.3830659410783222,0.9480254962330772,0.2814872279053643,0.09920921624409007,0.9664237307014957,0.9650833667791269,0.9652823837077803,0.9676097902913477
0.38714118585700086,0.947958649150909,0.281973232116018,0.10625401854197244,0.9674315531080171,0.9662257173533718,0.9662219917382529,0.9693150505960142
0.3843866849229449,0.9489936043345738,0.28234446450831396,0.1020724514415229,0.9654665589968837,0.9643904769094962,0.9658005426869378,0.9656194910767967
0.38171372456210007,0.9483428223738595,0.2829157467044535,0.0942824001660541,0.9710789935633407,0.970145134828246,0.9710542272753079,0.9710710584949187
0.3770548502604167,0.9487652158926406,0.27645405535660095,0.09873280616196256,0.9630693417006768,0.9613682415390954,0.961929145669607,0.9640718670378701
0.3714101158437274,0.9495350122451783,0.275934042024707,0.0900229500273579,0.9689328002145458,0.9682528929565686,0.9698771711133125,0.9692287499854639
0.3671754314785912,0.9496137249091314,0.27030377054498306,0.09297154280567256,0.9679643625654544,0.9667908396155508,0.9675365933952178,0.9689680594318203
0.36540052507604875,0.9502236062572115,0.2717680605276236,0.08771289837831216,0.9713154259077674,0.970287149430713,0.9709795944681179,0.9719476453152223
0.3615891585747401,0.9505204553641969,0.2683901339178047,0.08743971919212197,0.9713154219197139,0.9703777382163278,0.9711086520887019,0.9717376585723455
0.36353208834216694,0.9499074050358365,0.27047209991585636,0.0859355413132497,0.9691706043598941,0.9679997275969874,0.9694358489275413,0.9692456673759007
0.356283989690599,0.9506307263222948,0.2663458936389477,0.08113838953293104,0.9718750405023179,0.970876726348928,0.9709223156243385,0.9734226725890388
0.3586641429435639,0.950861639919735,0.2669608959011615,0.08513051860721872,0.9734315425380727,0.9705149823128719,0.97049460429484,0.9723134050778743
0.3614153493018378,0.9498476537447127,0.2668818530463984,0.08876304675328675,0.9711005392856172,0.9702243437826563,0.9705545179407549,0.9720023503387555
0.3571898738543193,0.9505779960798836,0.26540181407379726,0.08473285296118803,0.970439754800436,0.9676291557980481,0.967992394376154,0.9692212560016993
0.3568131192809059,0.9508593995419758,0.2651457564225272,0.08505427829056446,0.97243510960183,0.9714622748646015,0.972203969102854,0.9731418579746985
0.3544135654256457,0.9509795066856205,0.2636621364998439,0.08346261968004652,0.9733048112462246,0.9726610536165622,0.9729815042577421,0.9744068223353445
0.35142565128349124,0.9510778084633844,0.2625725223194985,0.07986260017210114,0.9755819735140931,0.9750230816010022,0.975455282823775,0.9757473630779183
0.34752665743941363,0.9514611808080523,0.26135610067655163,0.07526419785923309,0.9760433692388165,0.9753817295051646,0.9756505199365293,0.9766363199043636
0.34854619204998016,0.9520489450484987,0.2607761194545125,0.07963875616117129,0.9766579869432341,0.9757507987633879,0.9767328265924217,0.9769071514033264
0.3469310076463791,0.951354067003916,0.2608547375670502,0.07486139195564662,0.9760653520721728,0.9751771542844093,0.9755478864722191,0.9761969242370576
0.3522202989884785,0.9517035238326542,0.26188146228355075,0.08408545302910847,0.973956984273284,0.9723956072560644,0.9722817557906837,0.9756339901576836
0.354999242793946,0.9509408209058974,0.2632961208739924,0.08528863121053233,0.9732241885339539,0.969864228153133,0.9709834606011281,0.9709871594157385
0.34868891040484107,0.9518618929007697,0.26071030812131035,0.07968171841154498,0.9741539227832291,0.973236074833746,0.9742891628137106,0.9743975408456609
0.3510942473298027,0.9515027891075799,0.26068587743100663,0.08382304517611389,0.9739088371118758,0.9730761536548814,0.9732507195489749,0.9752360911207563
0.3473357075736636,0.9512942887487866,0.2605796610079114,0.07610139567109328,0.9777877226747232,0.9768789059017612,0.9772144950751122,0.9778667440701121
0.3460729590484074,0.9515454506590252,0.25854903441809474,0.0793510535445493,0.9748327571643991,0.9739975450059637,0.974323104452997,0.9756355011607146
